DateAndTime,Millitm, SensingTime ,TagIndex,Val,Status,LeadTime, LeadTime_Epoch ,LeadTimeGap
2023-01-16 10:20:46,272," 1,673,864,446 ",25,1.602499962, ,2023-01-16 10:36:10," 1,673,865,370 ", 924 
2023-01-16 10:20:53,230," 1,673,864,453 ",25,1.597000003, ,2023-01-16 10:36:17," 1,673,865,377 ", 924 
2023-01-16 10:20:54,965," 1,673,864,454 ",25,1.598500013, ,2023-01-16 10:36:18," 1,673,865,378 ", 924 
2023-01-16 10:21:01,914," 1,673,864,461 ",25,1.598500013, ,2023-01-16 10:36:25," 1,673,865,385 ", 924 
2023-01-16 10:21:02,671," 1,673,864,462 ",25,1.598999977, ,2023-01-16 10:36:26," 1,673,865,386 ", 924 
2023-01-16 10:21:09,909," 1,673,864,469 ",25,1.598749995, ,2023-01-16 10:36:33," 1,673,865,393 ", 924 
2023-01-16 10:21:17,650," 1,673,864,477 ",25,1.598999977, ,2023-01-16 10:36:41," 1,673,865,401 ", 924 
2023-01-16 10:21:18,315," 1,673,864,478 ",25,1.599249959, ,2023-01-16 10:36:42," 1,673,865,402 ", 924 
2023-01-16 10:21:25,661," 1,673,864,485 ",25,1.598250031, ,2023-01-16 10:36:49," 1,673,865,409 ", 924 
2023-01-16 10:21:26,143," 1,673,864,486 ",25,1.597499967, ,2023-01-16 10:36:50," 1,673,865,410 ", 924 
2023-01-16 10:21:33,428," 1,673,864,493 ",25,1.599249959, ,2023-01-16 10:36:57," 1,673,865,417 ", 924 
2023-01-16 10:21:34,123," 1,673,864,494 ",25,1.598999977, ,2023-01-16 10:36:58," 1,673,865,418 ", 924 
2023-01-16 10:21:41,458," 1,673,864,501 ",25,1.595000029, ,2023-01-16 10:37:05," 1,673,865,425 ", 924 
2023-01-16 10:21:42,834," 1,673,864,502 ",25,1.595499992, ,2023-01-16 10:37:06," 1,673,865,426 ", 924 
2023-01-16 10:21:49,888," 1,673,864,509 ",25,1.596250057, ,2023-01-16 10:37:13," 1,673,865,433 ", 924 
2023-01-16 10:21:50,399," 1,673,864,510 ",25,1.596250057, ,2023-01-16 10:37:14," 1,673,865,434 ", 924 
2023-01-16 10:21:57,966," 1,673,864,517 ",25,1.595999956, ,2023-01-16 10:37:21," 1,673,865,441 ", 924 
2023-01-16 10:21:58,743," 1,673,864,518 ",25,1.595999956, ,2023-01-16 10:37:22," 1,673,865,442 ", 924 
2023-01-16 10:22:05,903," 1,673,864,525 ",25,1.597499967, ,2023-01-16 10:37:29," 1,673,865,449 ", 924 
2023-01-16 10:22:06,561," 1,673,864,526 ",25,1.597499967, ,2023-01-16 10:37:30," 1,673,865,450 ", 924 
2023-01-16 10:22:13,829," 1,673,864,533 ",25,1.594249964, ,2023-01-16 10:37:37," 1,673,865,457 ", 924 
2023-01-16 10:22:14,575," 1,673,864,534 ",25,1.594750047, ,2023-01-16 10:37:38," 1,673,865,458 ", 924 
2023-01-16 10:22:22,127," 1,673,864,542 ",25,1.591249943, ,2023-01-16 10:37:46," 1,673,865,466 ", 924 
2023-01-16 10:22:22,985," 1,673,864,542 ",25,1.591750026, ,2023-01-16 10:37:46," 1,673,865,466 ", 924 
2023-01-16 10:22:30,215," 1,673,864,550 ",25,1.59224999, ,2023-01-16 10:37:54," 1,673,865,474 ", 924 
2023-01-16 10:22:30,781," 1,673,864,550 ",25,1.59224999, ,2023-01-16 10:37:54," 1,673,865,474 ", 924 
2023-01-16 10:22:38,249," 1,673,864,558 ",25,1.597499967, ,2023-01-16 10:38:02," 1,673,865,482 ", 924 
2023-01-16 10:22:38,973," 1,673,864,558 ",25,1.59800005, ,2023-01-16 10:38:02," 1,673,865,482 ", 924 
2023-01-16 10:22:46,527," 1,673,864,566 ",25,1.597249985, ,2023-01-16 10:38:10," 1,673,865,490 ", 924 
2023-01-16 10:22:47,134," 1,673,864,567 ",25,1.59800005, ,2023-01-16 10:38:11," 1,673,865,491 ", 924 
2023-01-16 10:22:47,825," 1,673,864,567 ",25,1.59800005, ,2023-01-16 10:38:11," 1,673,865,491 ", 924 
2023-01-16 10:22:54,999," 1,673,864,574 ",25,1.595000029, ,2023-01-16 10:38:18," 1,673,865,498 ", 924 
2023-01-16 10:22:55,732," 1,673,864,575 ",25,1.595000029, ,2023-01-16 10:38:19," 1,673,865,499 ", 924 
2023-01-16 10:23:02,973," 1,673,864,582 ",25,1.595749974, ,2023-01-16 10:38:26," 1,673,865,506 ", 924 
2023-01-16 10:23:03,739," 1,673,864,583 ",25,1.595749974, ,2023-01-16 10:38:27," 1,673,865,507 ", 924 
2023-01-16 10:23:11,51," 1,673,864,591 ",25,1.589249969, ,2023-01-16 10:38:35," 1,673,865,515 ", 924 
2023-01-16 10:23:11,617," 1,673,864,591 ",25,1.589249969, ,2023-01-16 10:38:35," 1,673,865,515 ", 924 
2023-01-16 10:23:18,869," 1,673,864,598 ",25,1.591500044, ,2023-01-16 10:38:42," 1,673,865,522 ", 924 
2023-01-16 10:23:19,525," 1,673,864,599 ",25,1.590749979, ,2023-01-16 10:38:43," 1,673,865,523 ", 924 
2023-01-16 10:23:26,768," 1,673,864,606 ",25,1.590000033, ,2023-01-16 10:38:50," 1,673,865,530 ", 924 
2023-01-16 10:23:27,475," 1,673,864,607 ",25,1.590499997, ,2023-01-16 10:38:51," 1,673,865,531 ", 924 
2023-01-16 10:23:34,663," 1,673,864,614 ",25,1.593500018, ,2023-01-16 10:38:58," 1,673,865,538 ", 924 
2023-01-16 10:23:35,172," 1,673,864,615 ",25,1.59525001, ,2023-01-16 10:38:59," 1,673,865,539 ", 924 
2023-01-16 10:23:35,594," 1,673,864,615 ",25,1.59525001, ,2023-01-16 10:38:59," 1,673,865,539 ", 924 
2023-01-16 10:23:43,136," 1,673,864,623 ",25,1.594499946, ,2023-01-16 10:39:07," 1,673,865,547 ", 924 
2023-01-16 10:23:43,865," 1,673,864,623 ",25,1.594499946, ,2023-01-16 10:39:07," 1,673,865,547 ", 924 
2023-01-16 10:23:51,250," 1,673,864,631 ",25,1.588999987, ,2023-01-16 10:39:15," 1,673,865,555 ", 924 
2023-01-16 10:23:51,795," 1,673,864,631 ",25,1.588999987, ,2023-01-16 10:39:15," 1,673,865,555 ", 924 
2023-01-16 10:23:58,975," 1,673,864,638 ",25,1.588250041, ,2023-01-16 10:39:22," 1,673,865,562 ", 924 
2023-01-16 10:23:59,510," 1,673,864,639 ",25,1.590000033, ,2023-01-16 10:39:23," 1,673,865,563 ", 924 
2023-01-16 10:24:06,713," 1,673,864,646 ",25,1.59375, ,2023-01-16 10:39:30," 1,673,865,570 ", 924 
2023-01-16 10:24:07,341," 1,673,864,647 ",25,1.593250036, ,2023-01-16 10:39:31," 1,673,865,571 ", 924 
2023-01-16 10:24:14,918," 1,673,864,654 ",25,1.591500044, ,2023-01-16 10:39:38," 1,673,865,578 ", 924 
2023-01-16 10:24:22,327," 1,673,864,662 ",25,1.587749958, ,2023-01-16 10:39:46," 1,673,865,586 ", 924 
2023-01-16 10:24:23,59," 1,673,864,663 ",25,1.588250041, ,2023-01-16 10:39:47," 1,673,865,587 ", 924 
2023-01-16 10:24:30,156," 1,673,864,670 ",25,1.590000033, ,2023-01-16 10:39:54," 1,673,865,594 ", 924 
2023-01-16 10:24:30,851," 1,673,864,670 ",25,1.590000033, ,2023-01-16 10:39:54," 1,673,865,594 ", 924 
2023-01-16 10:24:38,141," 1,673,864,678 ",25,1.589750051, ,2023-01-16 10:40:02," 1,673,865,602 ", 924 
2023-01-16 10:24:38,762," 1,673,864,678 ",25,1.589750051, ,2023-01-16 10:40:02," 1,673,865,602 ", 924 
2023-01-16 10:24:45,940," 1,673,864,685 ",25,1.59375, ,2023-01-16 10:40:09," 1,673,865,609 ", 924 
2023-01-16 10:24:53,337," 1,673,864,693 ",25,1.591500044, ,2023-01-16 10:40:17," 1,673,865,617 ", 924 
2023-01-16 10:24:53,871," 1,673,864,693 ",25,1.591500044, ,2023-01-16 10:40:17," 1,673,865,617 ", 924 
2023-01-16 10:25:01,494," 1,673,864,701 ",25,1.597000003, ,2023-01-16 10:40:25," 1,673,865,625 ", 924 
2023-01-16 10:25:02,2," 1,673,864,702 ",25,1.597000003, ,2023-01-16 10:40:26," 1,673,865,626 ", 924 
2023-01-16 10:25:09,468," 1,673,864,709 ",25,1.594499946, ,2023-01-16 10:40:33," 1,673,865,633 ", 924 
2023-01-16 10:25:09,993," 1,673,864,709 ",25,1.594499946, ,2023-01-16 10:40:33," 1,673,865,633 ", 924 
2023-01-16 10:25:10,448," 1,673,864,710 ",25,1.595000029, ,2023-01-16 10:40:34," 1,673,865,634 ", 924 
2023-01-16 10:25:17,487," 1,673,864,717 ",25,1.602499962, ,2023-01-16 10:40:41," 1,673,865,641 ", 924 
2023-01-16 10:25:17,968," 1,673,864,717 ",25,1.602499962, ,2023-01-16 10:40:41," 1,673,865,641 ", 924 
2023-01-16 10:25:18,405," 1,673,864,718 ",25,1.600250006, ,2023-01-16 10:40:42," 1,673,865,642 ", 924 
2023-01-16 10:25:25,414," 1,673,864,725 ",25,1.599499941, ,2023-01-16 10:40:49," 1,673,865,649 ", 924 
2023-01-16 10:25:25,872," 1,673,864,725 ",25,1.599499941, ,2023-01-16 10:40:49," 1,673,865,649 ", 924 
2023-01-16 10:25:33,219," 1,673,864,733 ",25,1.599750042, ,2023-01-16 10:40:57," 1,673,865,657 ", 924 
2023-01-16 10:25:33,727," 1,673,864,733 ",25,1.599750042, ,2023-01-16 10:40:57," 1,673,865,657 ", 924 
2023-01-16 10:25:40,771," 1,673,864,740 ",25,1.597249985, ,2023-01-16 10:41:04," 1,673,865,664 ", 924 
2023-01-16 10:25:41,663," 1,673,864,741 ",25,1.595999956, ,2023-01-16 10:41:05," 1,673,865,665 ", 924 
2023-01-16 10:25:48,803," 1,673,864,748 ",25,1.59800005, ,2023-01-16 10:41:12," 1,673,865,672 ", 924 
2023-01-16 10:25:49,332," 1,673,864,749 ",25,1.598250031, ,2023-01-16 10:41:13," 1,673,865,673 ", 924 
2023-01-16 10:25:56,722," 1,673,864,756 ",25,1.597499967, ,2023-01-16 10:41:20," 1,673,865,680 ", 924 
2023-01-16 10:25:57,273," 1,673,864,757 ",25,1.595499992, ,2023-01-16 10:41:21," 1,673,865,681 ", 924 
2023-01-16 10:25:58,367," 1,673,864,758 ",25,1.595000029, ,2023-01-16 10:41:22," 1,673,865,682 ", 924 
2023-01-16 10:26:05,143," 1,673,864,765 ",25,1.59525001, ,2023-01-16 10:41:29," 1,673,865,689 ", 924 
2023-01-16 10:26:05,692," 1,673,864,765 ",25,1.59525001, ,2023-01-16 10:41:29," 1,673,865,689 ", 924 
2023-01-16 10:26:12,737," 1,673,864,772 ",25,1.599249959, ,2023-01-16 10:41:36," 1,673,865,696 ", 924 
2023-01-16 10:26:13,632," 1,673,864,773 ",25,1.600749969, ,2023-01-16 10:41:37," 1,673,865,697 ", 924 
2023-01-16 10:26:20,947," 1,673,864,780 ",25,1.598999977, ,2023-01-16 10:41:44," 1,673,865,704 ", 924 
2023-01-16 10:26:21,400," 1,673,864,781 ",25,1.600749969, ,2023-01-16 10:41:45," 1,673,865,705 ", 924 
2023-01-16 10:26:28,692," 1,673,864,788 ",25,1.599499941, ,2023-01-16 10:41:52," 1,673,865,712 ", 924 
2023-01-16 10:26:29,275," 1,673,864,789 ",25,1.599750042, ,2023-01-16 10:41:53," 1,673,865,713 ", 924 
2023-01-16 10:26:36,560," 1,673,864,796 ",25,1.600999951, ,2023-01-16 10:42:00," 1,673,865,720 ", 924 
2023-01-16 10:26:37,73," 1,673,864,797 ",25,1.600999951, ,2023-01-16 10:42:01," 1,673,865,721 ", 924 
2023-01-16 10:26:44,507," 1,673,864,804 ",25,1.601750016, ,2023-01-16 10:42:08," 1,673,865,728 ", 924 
2023-01-16 10:26:45,39," 1,673,864,805 ",25,1.601750016, ,2023-01-16 10:42:09," 1,673,865,729 ", 924 
2023-01-16 10:26:52,629," 1,673,864,812 ",25,1.600999951, ,2023-01-16 10:42:16," 1,673,865,736 ", 924 
2023-01-16 10:26:53,881," 1,673,864,813 ",25,1.599499941, ,2023-01-16 10:42:17," 1,673,865,737 ", 924 
2023-01-16 10:26:55,66," 1,673,864,815 ",25,1.600000024, ,2023-01-16 10:42:19," 1,673,865,739 ", 924 
2023-01-16 10:26:56,631," 1,673,864,816 ",25,1.600999951, ,2023-01-16 10:42:20," 1,673,865,740 ", 924 
2023-01-16 10:26:57,98," 1,673,864,817 ",25,1.601999998, ,2023-01-16 10:42:21," 1,673,865,741 ", 924 
2023-01-16 10:27:04,291," 1,673,864,824 ",25,1.603999972, ,2023-01-16 10:42:28," 1,673,865,748 ", 924 
2023-01-16 10:27:04,996," 1,673,864,824 ",25,1.603999972, ,2023-01-16 10:42:28," 1,673,865,748 ", 924 
2023-01-16 10:27:12,145," 1,673,864,832 ",25,1.600250006, ,2023-01-16 10:42:36," 1,673,865,756 ", 924 
2023-01-16 10:27:19,729," 1,673,864,839 ",25,1.600000024, ,2023-01-16 10:42:43," 1,673,865,763 ", 924 
2023-01-16 10:27:20,180," 1,673,864,840 ",25,1.597749949, ,2023-01-16 10:42:44," 1,673,865,764 ", 924 
2023-01-16 10:27:20,650," 1,673,864,840 ",25,1.597749949, ,2023-01-16 10:42:44," 1,673,865,764 ", 924 
2023-01-16 10:27:28,152," 1,673,864,848 ",25,1.602499962, ,2023-01-16 10:42:52," 1,673,865,772 ", 924 
2023-01-16 10:27:28,909," 1,673,864,848 ",25,1.602499962, ,2023-01-16 10:42:52," 1,673,865,772 ", 924 
2023-01-16 10:27:36,68," 1,673,864,856 ",25,1.603000045, ,2023-01-16 10:43:00," 1,673,865,780 ", 924 
2023-01-16 10:27:36,589," 1,673,864,856 ",25,1.603000045, ,2023-01-16 10:43:00," 1,673,865,780 ", 924 
2023-01-16 10:27:43,994," 1,673,864,863 ",25,1.603999972, ,2023-01-16 10:43:07," 1,673,865,787 ", 924 
2023-01-16 10:27:44,555," 1,673,864,864 ",25,1.604500055, ,2023-01-16 10:43:08," 1,673,865,788 ", 924 
2023-01-16 10:27:51,788," 1,673,864,871 ",25,1.603500009, ,2023-01-16 10:43:15," 1,673,865,795 ", 924 
2023-01-16 10:27:52,289," 1,673,864,872 ",25,1.603250027, ,2023-01-16 10:43:16," 1,673,865,796 ", 924 
2023-01-16 10:27:59,711," 1,673,864,879 ",25,1.602499962, ,2023-01-16 10:43:23," 1,673,865,803 ", 924 
2023-01-16 10:28:00,200," 1,673,864,880 ",25,1.601999998, ,2023-01-16 10:43:24," 1,673,865,804 ", 924 
2023-01-16 10:28:07,156," 1,673,864,887 ",25,1.604249954, ,2023-01-16 10:43:31," 1,673,865,811 ", 924 
2023-01-16 10:28:07,724," 1,673,864,887 ",25,1.604249954, ,2023-01-16 10:43:31," 1,673,865,811 ", 924 
2023-01-16 10:28:08,396," 1,673,864,888 ",25,1.603250027, ,2023-01-16 10:43:32," 1,673,865,812 ", 924 
2023-01-16 10:28:15,460," 1,673,864,895 ",25,1.604750037, ,2023-01-16 10:43:39," 1,673,865,819 ", 924 
2023-01-16 10:28:15,975," 1,673,864,895 ",25,1.604750037, ,2023-01-16 10:43:39," 1,673,865,819 ", 924 
2023-01-16 10:28:23,574," 1,673,864,903 ",25,1.60650003, ,2023-01-16 10:43:47," 1,673,865,827 ", 924 
2023-01-16 10:28:24,71," 1,673,864,904 ",25,1.60650003, ,2023-01-16 10:43:48," 1,673,865,828 ", 924 
2023-01-16 10:28:31,425," 1,673,864,911 ",25,1.603250027, ,2023-01-16 10:43:55," 1,673,865,835 ", 924 
2023-01-16 10:28:31,921," 1,673,864,911 ",25,1.603250027, ,2023-01-16 10:43:55," 1,673,865,835 ", 924 
2023-01-16 10:28:39,225," 1,673,864,919 ",25,1.607249975, ,2023-01-16 10:44:03," 1,673,865,843 ", 924 
2023-01-16 10:28:39,680," 1,673,864,919 ",25,1.607249975, ,2023-01-16 10:44:03," 1,673,865,843 ", 924 
2023-01-16 10:28:40,147," 1,673,864,920 ",25,1.609249949, ,2023-01-16 10:44:04," 1,673,865,844 ", 924 
2023-01-16 10:28:47,260," 1,673,864,927 ",25,1.607499957, ,2023-01-16 10:44:11," 1,673,865,851 ", 924 
2023-01-16 10:28:47,806," 1,673,864,927 ",25,1.607499957, ,2023-01-16 10:44:11," 1,673,865,851 ", 924 
2023-01-16 10:28:55,173," 1,673,864,935 ",25,1.604500055, ,2023-01-16 10:44:19," 1,673,865,859 ", 924 
2023-01-16 10:28:55,950," 1,673,864,935 ",25,1.604500055, ,2023-01-16 10:44:19," 1,673,865,859 ", 924 
2023-01-16 10:28:56,430," 1,673,864,936 ",25,1.603500009, ,2023-01-16 10:44:20," 1,673,865,860 ", 924 
2023-01-16 10:29:03,539," 1,673,864,943 ",25,1.608500004, ,2023-01-16 10:44:27," 1,673,865,867 ", 924 
2023-01-16 10:29:04,68," 1,673,864,944 ",25,1.608500004, ,2023-01-16 10:44:28," 1,673,865,868 ", 924 
2023-01-16 10:29:11,645," 1,673,864,951 ",25,1.613000035, ,2023-01-16 10:44:35," 1,673,865,875 ", 924 
2023-01-16 10:29:12,253," 1,673,864,952 ",25,1.611750007, ,2023-01-16 10:44:36," 1,673,865,876 ", 924 
2023-01-16 10:29:19,667," 1,673,864,959 ",25,1.610249996, ,2023-01-16 10:44:43," 1,673,865,883 ", 924 
2023-01-16 10:29:20,245," 1,673,864,960 ",25,1.609750032, ,2023-01-16 10:44:44," 1,673,865,884 ", 924 
2023-01-16 10:29:27,285," 1,673,864,967 ",25,1.610499978, ,2023-01-16 10:44:51," 1,673,865,891 ", 924 
2023-01-16 10:29:27,795," 1,673,864,967 ",25,1.610499978, ,2023-01-16 10:44:51," 1,673,865,891 ", 924 
2023-01-16 10:29:28,330," 1,673,864,968 ",25,1.610249996, ,2023-01-16 10:44:52," 1,673,865,892 ", 924 
2023-01-16 10:29:35,601," 1,673,864,975 ",25,1.601500034, ,2023-01-16 10:44:59," 1,673,865,899 ", 924 
2023-01-16 10:29:36,78," 1,673,864,976 ",25,1.601500034, ,2023-01-16 10:45:00," 1,673,865,900 ", 924 
2023-01-16 10:29:36,671," 1,673,864,976 ",25,1.601750016, ,2023-01-16 10:45:00," 1,673,865,900 ", 924 
2023-01-16 10:29:43,630," 1,673,864,983 ",25,1.600999951, ,2023-01-16 10:45:07," 1,673,865,907 ", 924 
2023-01-16 10:29:44,127," 1,673,864,984 ",25,1.600749969, ,2023-01-16 10:45:08," 1,673,865,908 ", 924 
2023-01-16 10:29:44,597," 1,673,864,984 ",25,1.600749969, ,2023-01-16 10:45:08," 1,673,865,908 ", 924 
2023-01-16 10:29:51,680," 1,673,864,991 ",25,1.601750016, ,2023-01-16 10:45:15," 1,673,865,915 ", 924 
2023-01-16 10:29:52,230," 1,673,864,992 ",25,1.600999951, ,2023-01-16 10:45:16," 1,673,865,916 ", 924 
2023-01-16 10:29:59,684," 1,673,864,999 ",25,1.597499967, ,2023-01-16 10:45:23," 1,673,865,923 ", 924 
2023-01-16 10:30:00,140," 1,673,865,000 ",25,1.599249959, ,2023-01-16 10:45:24," 1,673,865,924 ", 924 
2023-01-16 10:30:07,501," 1,673,865,007 ",25,1.595499992, ,2023-01-16 10:45:31," 1,673,865,931 ", 924 
2023-01-16 10:30:08,269," 1,673,865,008 ",25,1.59525001, ,2023-01-16 10:45:32," 1,673,865,932 ", 924 
2023-01-16 10:30:15,524," 1,673,865,015 ",25,1.599249959, ,2023-01-16 10:45:39," 1,673,865,939 ", 924 
2023-01-16 10:30:16,243," 1,673,865,016 ",25,1.598250031, ,2023-01-16 10:45:40," 1,673,865,940 ", 924 
2023-01-16 10:30:16,731," 1,673,865,016 ",25,1.598250031, ,2023-01-16 10:45:40," 1,673,865,940 ", 924 
2023-01-16 10:30:23,848," 1,673,865,023 ",25,1.597749949, ,2023-01-16 10:45:47," 1,673,865,947 ", 924 
2023-01-16 10:30:31,260," 1,673,865,031 ",25,1.603250027, ,2023-01-16 10:45:55," 1,673,865,955 ", 924 
2023-01-16 10:30:31,762," 1,673,865,031 ",25,1.603250027, ,2023-01-16 10:45:55," 1,673,865,955 ", 924 
2023-01-16 10:30:33,176," 1,673,865,033 ",25,1.600749969, ,2023-01-16 10:45:57," 1,673,865,957 ", 924 
2023-01-16 10:30:40,240," 1,673,865,040 ",25,1.613999963, ,2023-01-16 10:46:04," 1,673,865,964 ", 924 
2023-01-16 10:30:40,721," 1,673,865,040 ",25,1.613999963, ,2023-01-16 10:46:04," 1,673,865,964 ", 924 
2023-01-16 10:30:47,875," 1,673,865,047 ",25,1.608999968, ,2023-01-16 10:46:11," 1,673,865,971 ", 924 
2023-01-16 10:30:48,582," 1,673,865,048 ",25,1.608999968, ,2023-01-16 10:46:12," 1,673,865,972 ", 924 
2023-01-16 10:30:49,77," 1,673,865,049 ",25,1.608999968, ,2023-01-16 10:46:13," 1,673,865,973 ", 924 
2023-01-16 10:30:56,205," 1,673,865,056 ",25,1.616750002, ,2023-01-16 10:46:20," 1,673,865,980 ", 924 
2023-01-16 10:30:56,726," 1,673,865,056 ",25,1.616750002, ,2023-01-16 10:46:20," 1,673,865,980 ", 924 
2023-01-16 10:31:04,87," 1,673,865,064 ",25,1.610999942, ,2023-01-16 10:46:28," 1,673,865,988 ", 924 
2023-01-16 10:31:04,581," 1,673,865,064 ",25,1.610000014, ,2023-01-16 10:46:28," 1,673,865,988 ", 924 
2023-01-16 10:31:11,724," 1,673,865,071 ",25,1.613499999, ,2023-01-16 10:46:35," 1,673,865,995 ", 924 
2023-01-16 10:31:12,326," 1,673,865,072 ",25,1.614500046, ,2023-01-16 10:46:36," 1,673,865,996 ", 924 
2023-01-16 10:31:19,691," 1,673,865,079 ",25,1.610499978, ,2023-01-16 10:46:43," 1,673,866,003 ", 924 
2023-01-16 10:31:20,144," 1,673,865,080 ",25,1.610499978, ,2023-01-16 10:46:44," 1,673,866,004 ", 924 
2023-01-16 10:31:20,606," 1,673,865,080 ",25,1.610499978, ,2023-01-16 10:46:44," 1,673,866,004 ", 924 
2023-01-16 10:31:27,995," 1,673,865,087 ",25,1.609750032, ,2023-01-16 10:46:51," 1,673,866,011 ", 924 
2023-01-16 10:31:28,504," 1,673,865,088 ",25,1.609750032, ,2023-01-16 10:46:52," 1,673,866,012 ", 924 
2023-01-16 10:31:35,950," 1,673,865,095 ",25,1.608749986, ,2023-01-16 10:46:59," 1,673,866,019 ", 924 
2023-01-16 10:31:36,460," 1,673,865,096 ",25,1.610000014, ,2023-01-16 10:47:00," 1,673,866,020 ", 924 
2023-01-16 10:31:43,822," 1,673,865,103 ",25,1.609500051, ,2023-01-16 10:47:07," 1,673,866,027 ", 924 
2023-01-16 10:31:44,384," 1,673,865,104 ",25,1.606999993, ,2023-01-16 10:47:08," 1,673,866,028 ", 924 
2023-01-16 10:31:51,605," 1,673,865,111 ",25,1.602749944, ,2023-01-16 10:47:15," 1,673,866,035 ", 924 
2023-01-16 10:31:52,322," 1,673,865,112 ",25,1.601250052, ,2023-01-16 10:47:16," 1,673,866,036 ", 924 
2023-01-16 10:31:59,492," 1,673,865,119 ",25,1.598749995, ,2023-01-16 10:47:23," 1,673,866,043 ", 924 
2023-01-16 10:32:00,77," 1,673,865,120 ",25,1.598749995, ,2023-01-16 10:47:24," 1,673,866,044 ", 924 
2023-01-16 10:32:07,140," 1,673,865,127 ",25,1.595749974, ,2023-01-16 10:47:31," 1,673,866,051 ", 924 
2023-01-16 10:32:07,693," 1,673,865,127 ",25,1.594750047, ,2023-01-16 10:47:31," 1,673,866,051 ", 924 
2023-01-16 10:32:15,128," 1,673,865,135 ",25,1.593500018, ,2023-01-16 10:47:39," 1,673,866,059 ", 924 
2023-01-16 10:32:15,629," 1,673,865,135 ",25,1.59224999, ,2023-01-16 10:47:39," 1,673,866,059 ", 924 
2023-01-16 10:32:23,10," 1,673,865,143 ",25,1.59224999, ,2023-01-16 10:47:47," 1,673,866,067 ", 924 
2023-01-16 10:32:23,511," 1,673,865,143 ",25,1.593000054, ,2023-01-16 10:47:47," 1,673,866,067 ", 924 
2023-01-16 10:32:30,805," 1,673,865,150 ",25,1.597249985, ,2023-01-16 10:47:54," 1,673,866,074 ", 924 
2023-01-16 10:32:31,256," 1,673,865,151 ",25,1.598250031, ,2023-01-16 10:47:55," 1,673,866,075 ", 924 
2023-01-16 10:32:38,686," 1,673,865,158 ",25,1.603999972, ,2023-01-16 10:48:02," 1,673,866,082 ", 924 
2023-01-16 10:32:39,177," 1,673,865,159 ",25,1.600749969, ,2023-01-16 10:48:03," 1,673,866,083 ", 924 
2023-01-16 10:32:39,660," 1,673,865,159 ",25,1.600749969, ,2023-01-16 10:48:03," 1,673,866,083 ", 924 
2023-01-16 10:32:47,13," 1,673,865,167 ",25,1.598749995, ,2023-01-16 10:48:11," 1,673,866,091 ", 924 
2023-01-16 10:32:47,570," 1,673,865,167 ",25,1.598250031, ,2023-01-16 10:48:11," 1,673,866,091 ", 924 
2023-01-16 10:32:54,567," 1,673,865,174 ",25,1.599499941, ,2023-01-16 10:48:18," 1,673,866,098 ", 924 
2023-01-16 10:32:55,125," 1,673,865,175 ",25,1.599499941, ,2023-01-16 10:48:19," 1,673,866,099 ", 924 
2023-01-16 10:32:56,165," 1,673,865,176 ",25,1.598749995, ,2023-01-16 10:48:20," 1,673,866,100 ", 924 
2023-01-16 10:33:02,930," 1,673,865,182 ",25,1.597249985, ,2023-01-16 10:48:26," 1,673,866,106 ", 924 
2023-01-16 10:33:03,401," 1,673,865,183 ",25,1.596500039, ,2023-01-16 10:48:27," 1,673,866,107 ", 924 
2023-01-16 10:33:10,750," 1,673,865,190 ",25,1.597249985, ,2023-01-16 10:48:34," 1,673,866,114 ", 924 
2023-01-16 10:33:11,327," 1,673,865,191 ",25,1.595499992, ,2023-01-16 10:48:35," 1,673,866,115 ", 924 
2023-01-16 10:33:18,475," 1,673,865,198 ",25,1.594249964, ,2023-01-16 10:48:42," 1,673,866,122 ", 924 
2023-01-16 10:33:18,920," 1,673,865,198 ",25,1.594249964, ,2023-01-16 10:48:42," 1,673,866,122 ", 924 
2023-01-16 10:33:26,176," 1,673,865,206 ",25,1.595999956, ,2023-01-16 10:48:50," 1,673,866,130 ", 924 
2023-01-16 10:33:26,656," 1,673,865,206 ",25,1.595999956, ,2023-01-16 10:48:50," 1,673,866,130 ", 924 
2023-01-16 10:33:27,88," 1,673,865,207 ",25,1.595999956, ,2023-01-16 10:48:51," 1,673,866,131 ", 924 
2023-01-16 10:33:34,258," 1,673,865,214 ",25,1.597249985, ,2023-01-16 10:48:58," 1,673,866,138 ", 924 
2023-01-16 10:33:34,752," 1,673,865,214 ",25,1.597249985, ,2023-01-16 10:48:58," 1,673,866,138 ", 924 
2023-01-16 10:33:41,997," 1,673,865,221 ",25,1.599750042, ,2023-01-16 10:49:05," 1,673,866,145 ", 924 
2023-01-16 10:33:42,493," 1,673,865,222 ",25,1.598500013, ,2023-01-16 10:49:06," 1,673,866,146 ", 924 
2023-01-16 10:33:49,574," 1,673,865,229 ",25,1.600250006, ,2023-01-16 10:49:13," 1,673,866,153 ", 924 
2023-01-16 10:33:50,83," 1,673,865,230 ",25,1.600250006, ,2023-01-16 10:49:14," 1,673,866,154 ", 924 
2023-01-16 10:33:50,622," 1,673,865,230 ",25,1.600749969, ,2023-01-16 10:49:14," 1,673,866,154 ", 924 
2023-01-16 10:33:57,833," 1,673,865,237 ",25,1.598500013, ,2023-01-16 10:49:21," 1,673,866,161 ", 924 
2023-01-16 10:33:58,286," 1,673,865,238 ",25,1.598999977, ,2023-01-16 10:49:22," 1,673,866,162 ", 924 
